Time,Voltage,PWM1,PWM2,PWM3,PWM4,X,Y,W
1622815847.1262288,12.29,90,120,90,120,0.5149240493774414,1.0717073678970337,1.892703385996067
1622815847.328126,12.29,90,120,90,120,0.4725341796875,1.0851781368255615,1.8909128672748083
1622815847.5300987,12.29,90,120,90,120,0.3693265914916992,1.1151751279830933,1.8876123521474062
1622815847.7322028,12.29,90,120,90,120,0.31913280487060547,1.128964900970459,1.884928045204437
1622815847.9341512,12.29,90,120,90,120,0.2060093879699707,1.15730881690979,1.882409159596389
1622815848.1361423,12.29,90,120,90,120,0.12656831741333008,1.1749905347824097,1.8817162338296152
1622815848.3384008,12.29,90,120,90,120,0.0468144416809082,1.1923331022262573,1.8818309610763735
1622815848.54058,12.29,90,120,90,120,0.033901214599609375,1.210384488105774,1.8816495154341708
1622815848.7427628,12.29,90,120,90,120,0.11773347854614258,1.2285950183868408,1.883274725513033
1622815848.9461024,12.29,90,120,90,120,0.20490789413452148,1.2467273473739624,1.8862172353513724
1622815849.1479228,12.29,120,90,120,90,0.29099559783935547,1.264454960823059,1.8892755146319846
1622815849.350049,12.29,120,90,120,90,0.3726973533630371,1.2778180837631226,1.88966174659558
1622815849.5523376,12.29,120,90,120,90,0.45055580139160156,1.2841755151748657,1.8882471423138087
1622815849.7548606,12.29,120,90,120,90,0.5237894058227539,1.2823796272277832,1.8867517857651774
1622815849.9570985,12.29,120,90,120,90,0.5976035594940186,1.2731057405471802,1.8825919176632517
1622815850.159025,12.29,120,90,120,90,0.6669690608978271,1.2590135335922241,1.8788440867723704
1622815850.3613598,12.29,120,90,120,90,0.7338614463806152,1.2407909631729126,1.8740214841184597
1622815850.5637987,12.29,120,90,120,90,0.7983813285827637,1.2170387506484985,1.8665173940637407
1622815850.7664204,12.29,120,90,120,90,0.863868236541748,1.1853697299957275,1.8625189511868632
1622815850.9681485,12.29,120,90,120,90,0.9240846633911133,1.1510188579559326,1.8569743538467844
1622815851.1700335,12.29,90,90,90,90,0.9810562133789062,1.115761399269104,1.8545452825639006
