Time,Voltage,PWM1,PWM2,PWM3,PWM4,X,Y,W
1622816157.7190804,12.29,120,90,120,90,0.44402456283569336,0.09781712293624878,0.8328239120246385
1622816157.9222848,12.29,120,90,120,90,0.5067706108093262,0.04467422887682915,0.8402486089913481
1622816158.1251442,12.29,120,90,120,90,0.5680813789367676,0.010110847651958466,0.8491619945578722
1622816158.3277323,12.29,120,90,120,90,0.6322364807128906,0.06817831099033356,0.8604014082344695
1622816158.5380418,12.29,120,90,120,90,0.700474739074707,0.12850412726402283,0.8730070876690621
1622816158.7402425,12.29,120,90,120,90,0.7588181495666504,0.18304282426834106,0.8873785842354617
1622816158.9422183,12.29,120,90,120,90,0.8220744132995605,0.24569128453731537,0.8978830197505971
1622816159.1439235,12.29,120,90,120,90,0.8820343017578125,0.30495569109916687,0.9103699926002089
1622816159.3462045,12.29,120,90,120,90,0.9440484046936035,0.3678891360759735,0.9245901023304294
1622816159.547567,12.29,120,90,120,90,1.002347469329834,0.4275400936603546,0.9357396919708237
1622816159.7500024,12.29,120,90,120,90,1.0574712753295898,0.4898920953273773,0.9473355851533672
1622816159.9515586,12.29,120,90,120,90,1.1127209663391113,0.553309440612793,0.9605998733912992
1622816160.154019,12.29,120,90,120,90,1.169538974761963,0.6218379735946655,0.9763777014911911
1622816160.3556275,12.29,120,90,120,90,1.2123565673828125,0.6751672029495239,0.9863992152849163
1622816160.5575688,12.29,120,90,120,90,1.2753019332885742,0.7603678107261658,1.0039197867931913
1622816160.7596893,12.29,120,90,120,90,1.3168926239013672,0.8165009021759033,1.0129083095852065
1622816160.961964,12.29,120,90,120,90,1.381983757019043,0.9044938087463379,1.0233210407726314
1622816161.164202,12.29,120,90,120,90,1.419593334197998,0.9596769213676453,1.0338252045190477
1622816161.3667824,12.29,120,90,120,90,1.482039451599121,1.0514532327651978,1.0439901598846029
1622816161.5687594,12.29,120,90,120,90,1.5301213264465332,1.1252295970916748,1.0520647829805316
1622816161.7705579,12.29,120,90,120,90,1.580111026763916,1.2045018672943115,1.0575430843842566
1622816161.9725385,12.29,90,90,90,90,1.625206470489502,1.2798917293548584,1.062596227209815
1622816162.1745868,12.29,90,90,90,90,1.666703701019287,1.352076768875122,1.0657876315714407
1622816162.3765438,12.29,60,90,60,90,1.705082893371582,1.4216551780700684,1.0694203700961393
1622816162.578394,12.29,60,90,60,90,1.7400860786437988,1.4865829944610596,1.067531361854164
1622816162.7804604,12.29,60,90,60,90,1.76869535446167,1.5409674644470215,1.0649709543358803
