Time,Voltage,PWM1,PWM2,PWM3,PWM4,X,Y,W
1622816250.1232274,12.29,60,90,60,90,1.1477549076080322,1.9312783479690552,0.08810977171082696
1622816250.325089,12.29,60,90,60,90,1.2181949615478516,1.941141128540039,0.14295113586050376
1622816250.5264428,12.29,60,90,60,90,1.2943315505981445,1.9493257999420166,0.19871840641671493
1622816250.7289383,12.29,60,90,60,90,1.3682425022125244,1.953847050666809,0.25176860587549676
1622816250.9304132,12.29,60,90,60,90,1.4449102878570557,1.9548100233078003,0.30600922439708106
1622816251.1324286,12.29,60,90,60,90,1.5241765975952148,1.9525601863861084,0.3558309720157637
1622816251.335292,12.29,90,60,90,120,1.604818344116211,1.9471030235290527,0.40476415697290474
1622816251.5374894,12.29,90,60,90,120,1.6764247417449951,1.9333499670028687,2.69004379497453
1622816251.7397013,12.29,90,60,90,120,1.741194486618042,1.932363510131836,0.5302524850714775
1622816251.941751,12.29,90,90,90,90,1.805682897567749,1.9277771711349487,0.6290472194427636
1622816252.1440692,12.29,60,90,60,90,1.8667659759521484,1.9249262809753418,0.7290583913990346
1622816252.3469806,12.29,60,90,60,90,1.930769443511963,1.9158437252044678,0.826581649296764
1622816252.5496943,12.29,60,90,60,90,1.975963830947876,1.906097650527954,0.8975213135599428
1622816252.7514064,12.29,60,90,60,90,2.0569443702697754,1.881163477897644,1.0194851219530126
1622816252.9537072,12.29,60,90,60,90,2.1022770404815674,1.8629711866378784,1.0869845703328016
1622816253.1576471,12.29,60,90,60,90,2.17651629447937,1.8267550468444824,1.1875431778068097
1622816253.362521,12.29,60,90,60,90,2.226862907409668,1.7986868619918823,1.2593264597054938
1622816253.5657322,12.29,60,90,60,90,2.2815558910369873,1.7620710134506226,1.3386733474255055
1622816253.7679095,12.29,60,90,60,90,2.331036329269409,1.7237430810928345,1.4283173092421664
